id,archive_file,raw_category,app_category,filename,media_type,is_reel,is_story,width,height,resolution,duration_seconds,file_size_bytes,file_size_kb,title,caption,hashtags,audience_age_group,is_safe,moderation_status,safety_score,adult_score,app_destination_tab,safety_reason
181,family.zip,family,Other,VID_20260906_074922_257.mp4,VIDEO,True,False,1080,1920,1080x1920,11.0,1168670,1141.3,Washing the Family Car with Bubbles #30,"Sponges, soapy buckets, and a rogue water hose spray! Turning car wash chores into a hilarious splash party.",#CarWashFun #SoapBubbles #SplashWar #ChoreTimeJoy #SummerFun,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
182,family.zip,family,Other,VID_20260906_074947_788.mp4,VIDEO,True,False,1080,1920,1080x1920,16.8,2578588,2518.2,Grandpa's Enchanting Bedtime Story #31,Adjusting his spectacles and reading with funny character voices! Bedtime tales from grandpa take us to magical realms.,#GrandpaStories #BedtimeTales #Storytelling #CozyNights #GenerationsOfLove,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
183,family.zip,family,Other,VID_20260906_075020_783.mp4,VIDEO,True,False,1080,1920,1080x1920,57.3,11193543,10931.2,Planting Flowers in the Front Yard #32,"Digging little holes, watering freshly planted petunias, and getting dirt on our knees. Making our home garden bloom!",#FlowerBed #GardenTogether #GreenThumbs #HomeSweetHome #BeautifyHome,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
184,family.zip,family,Other,VID_20260906_075036_591.mp4,VIDEO,True,False,1080,1920,1080x1920,15.1,2823418,2757.2,Helping Little Sister Tie Her Shoes #33,"The bunny ears method! Big brother patiently shows how to loop, swoosh, and pull tight. Sibling kindness in action.",#SiblingHelping #BunnyEars #BigBrotherLove #LifeSkills #KindKids,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
185,family.zip,family,Other,VID_20260906_075045_196.mp4,VIDEO,True,False,1080,1920,1080x1920,14.2,2104407,2055.1,Baking Holiday Gingerbread Cookies #34,"Cutting out gingerbread stars, trees, and gingerbread men, then piping white icing buttons and candy sprinkles!",#HolidayBaking #GingerbreadCookies #FestiveKitchen #BakingMemories #SweetHolidays,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
186,family.zip,family,Other,VID_20260906_075101_714.mp4,VIDEO,True,False,1080,1920,1080x1920,17.1,1513329,1477.9,Cheering from the Soccer Sidelines #35,"Mom, dad, and grandparents waving team banners and cheering every kick! Having family in your corner means everything.",#SoccerKids #SidelineSupport #TeamCheer #ProudParents #YouthSports,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
187,family.zip,family,Other,VID_20260906_075111_388.mp4,VIDEO,True,False,1080,1920,1080x1920,13.9,1080998,1055.7,Puppy's First Bath Splash Party #36,"Slippery wet fur, bubbly ears, and the famous whole-body doggy shake! The whole family helps keep puppy clean and happy.",#PuppyBath #DogSplash #FurryFamily #PetCare #DogLife,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
188,family.zip,family,Other,VID_20260906_075203_425.mp4,VIDEO,True,False,1080,1920,1080x1920,15.7,3411824,3331.9,Decorating the Holiday Tree #37,"Hanging handmade clay ornaments, unraveling shiny tinsel, and lifting the youngest up high to place the shining top star!",#TreeDecorating #HolidayTraditions #SparklingLights #FestiveSeason #FamilyWonder,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
189,family.zip,family,Other,VID_20260906_075224_674.mp4,VIDEO,True,False,720,1284,720x1284,15.0,1788067,1746.2,Autumn Apple Orchard Picking #38,"Climbing wooden ladders and filling wicker baskets with crisp, sweet red apples straight from the orchard branches.",#ApplePicking #OrchardAdventure #AutumnHarvest #CrispApples #FallTraditions,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
190,family.zip,family,Other,VID_20260906_075240_627.mp4,VIDEO,True,False,1080,1920,1080x1920,14.9,4610872,4502.8,Singing in the Car on Road Trips #39,"Windows rolled down, summer breeze blowing, and singing our favorite songs together at full volume on the highway!",#RoadTripSingalong #FamilyTravel #HighwayMemories #SingYourHeartOut #WanderlustKids,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
191,family.zip,family,Other,VID_20260906_075249_713.mp4,VIDEO,True,False,720,1284,720x1284,13.9,1714884,1674.7,Science Experiment on the Kitchen Counter #40,"Mixing baking soda, red food coloring, and vinegar in a clay volcano! Science is twice as fun with family lab assistants.",#KitchenScience #VolcanoEruption #STEMFamily #CuriousKids #ScienceAtHome,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
192,family.zip,family,Other,VID_20260906_075309_922.mp4,VIDEO,True,False,1080,1920,1080x1920,15.5,2996287,2926.1,Father Teaching Daughter to Ride a Bicycle #41,"Pedal, balance, and look ahead! That proud smile when training wheels come off and she rides all on her own.",#BicycleLessons #ProudDad #Milestones #GrowingUpFast #ActiveKids,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
193,family.zip,family,Other,VID_20260906_075316_571.mp4,VIDEO,True,False,1080,1920,1080x1920,17.3,3619330,3534.5,Weekend Living Room Blanket Fort #42,"Chairs, clothespins, and soft blankets turn the living room into a royal castle! Flashlights and storybooks inside.",#BlanketFort #SecretHideout #ImaginativePlay #WeekendFun #CozyKids,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
194,family.zip,family,Other,VID_20260906_075333_753.mp4,VIDEO,True,False,1080,1920,1080x1920,12.4,2815994,2750.0,Family Board Game Night Showdown #43,"Rolling the dice, laughing at silly penalties, and cheering winners! Board games teach friendly competition and strategy.",#GameNight #BoardGames #FamilyChallenge #ScreenFreeFun #FriendlyRivalry,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
195,family.zip,family,Other,VID_20260906_075343_788.mp4,VIDEO,True,False,1080,1350,1080x1350,14.2,1899528,1855.0,Making Homemade Pizza Together #44,"Kneading dough, tossing flour, and decorating with silly pepperoni smiley faces! The kitchen is our favorite workshop.",#PizzaNight #LittleChefs #CookingWithKids #FlourEverywhere #TastyMemories,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
196,family.zip,family,Other,VID_20260906_075435_453.mp4,VIDEO,True,False,1080,1920,1080x1920,13.0,1846914,1803.6,Morning Backyard Yoga & Stretch #45,"Morning sun salutations on the lawn with mom and dad! Deep breaths, bird songs, and energizing stretches for the day.",#FamilyYoga #MorningStretch #MindfulLiving #HealthyHabits #WellnessKids,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
197,family.zip,family,Other,VID_20260906_075504_623.mp4,VIDEO,True,False,1080,1920,1080x1920,23.8,5881702,5743.8,Baby Brother's Joyful First Steps #46,"Holding onto the sofa, balancing on chubby little legs, and taking three brave steps into mom's waiting arms!",#FirstSteps #BabyMilestone #ProudMom #BabyJourney #PureJoy,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
198,family.zip,family,Other,VID_20260906_075612_148.mp4,VIDEO,True,False,1080,1920,1080x1920,14.3,2156439,2105.9,Camping Under the Backyard Stars #47,"Setting up the tent, roasting marshmallows on the patio fire pit, and looking through binoculars at the glowing moon!",#BackyardCamping #StarGazing #CampfireStories #OutdoorAdventure #NightSky,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
199,family.zip,family,Other,VID_20260906_075634_420.mp4,VIDEO,True,False,1080,1920,1080x1920,18.4,2475481,2417.5,Dancing in the Living Room #48,Turning up the upbeat tunes and having a silly freestyle family dance party! Shake off the school week with pure fun.,#FamilyDanceParty #SillyDances #MoveAndGroove #HappyVibes #MusicLovers,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
200,family.zip,family,Other,VID_20260907_062904_126.mp4,VIDEO,True,False,1080,1920,1080x1920,16.8,7047883,6882.7,Sandcastle Architecture on the Shore #49,"Digging moats, piling wet sand towers, and decorating with seashells. Teamwork makes the biggest ocean kingdom!",#Sandcastles #BeachDay #OceanArchitects #CoastalKids #FamilyBeachTrip,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
201,family.zip,family,Other,VID_20260907_063441_087.mp4,VIDEO,True,False,1080,1920,1080x1920,14.0,2771490,2706.5,Washing the Family Car with Bubbles #50,"Sponges, soapy buckets, and a rogue water hose spray! Turning car wash chores into a hilarious splash party.",#CarWashFun #SoapBubbles #SplashWar #ChoreTimeJoy #SummerFun,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
202,family.zip,family,Other,VID_20260907_063529_290.mp4,VIDEO,False,False,1280,960,1280x960,23.3,6434921,6284.1,Grandpa's Enchanting Bedtime Story #51,Adjusting his spectacles and reading with funny character voices! Bedtime tales from grandpa take us to magical realms.,#GrandpaStories #BedtimeTales #Storytelling #CozyNights #GenerationsOfLove,ALL,True,ALLOWED,0.99,0.01,Community Feed (Family & Community),Verified kid-safe wholesome family & community content
203,family.zip,family,Other,VID_20260907_063557_690.mp4,VIDEO,True,False,1080,1920,1080x1920,33.7,8847907,8640.5,Planting Flowers in the Front Yard #52,"Digging little holes, watering freshly planted petunias, and getting dirt on our knees. Making our home garden bloom!",#FlowerBed #GardenTogether #GreenThumbs #HomeSweetHome #BeautifyHome,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
204,family.zip,family,Other,VID_20260907_063559_364.mp4,VIDEO,True,False,1080,1920,1080x1920,49.9,11904876,11625.9,Helping Little Sister Tie Her Shoes #53,"The bunny ears method! Big brother patiently shows how to loop, swoosh, and pull tight. Sibling kindness in action.",#SiblingHelping #BunnyEars #BigBrotherLove #LifeSkills #KindKids,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
205,family.zip,family,Other,VID_20260907_063612_923.mp4,VIDEO,True,False,1080,1920,1080x1920,20.5,4153405,4056.1,Baking Holiday Gingerbread Cookies #54,"Cutting out gingerbread stars, trees, and gingerbread men, then piping white icing buttons and candy sprinkles!",#HolidayBaking #GingerbreadCookies #FestiveKitchen #BakingMemories #SweetHolidays,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
206,family.zip,family,Other,young-kid-back-applying-holi-colors-to-girls-face-holi-festival-celebration-concept-kids-having-fun-young-kid-208821499.jpg,IMAGE,False,False,800,534,800x534,,70422,68.8,Vibrant Holi Festival of Colors,"Smearing bright organic pink and saffron gulal on cheeks! Holi celebrates love, spring, and the triumph of goodness with boundless joy.",#HoliFestival #FestivalOfColors #GulalJoy #IndianTraditions #VibrantKids,ALL,True,ALLOWED,0.99,0.01,Community Feed (Family & Community),Verified kid-safe wholesome family & community content
